code,term,dmd_id
12905211000001104,OFLOXACIN 100MG/5ML ORAL SOLUTION,12905211000001104
12897211000001104,OFLOXACIN 100MG/5ML ORAL SOLUTION,12897211000001104
12895811000001100,OFLOXACIN 100MG/5ML ORAL SUSPENSION,12895811000001100
12896211000001108,OFLOXACIN 100MG/5ML ORAL SUSPENSION,12896211000001108
324612003,OFLOXACIN 200MG TABLETS,324612003
465511000001105,OFLOXACIN 200MG TABLETS,465511000001105
792611000001106,OFLOXACIN 200MG TABLETS,792611000001106
724511000001107,OFLOXACIN 200MG TABLETS,724511000001107
319311000001109,OFLOXACIN 200MG TABLETS,319311000001109
527011000001106,OFLOXACIN 200MG TABLETS,527011000001106
4273411000001105,OFLOXACIN 200MG TABLETS,4273411000001105
7464011000001104,OFLOXACIN 200MG TABLETS,7464011000001104
15112111000001108,OFLOXACIN 200MG TABLETS,15112111000001108
16062011000001100,OFLOXACIN 200MG TABLETS,16062011000001100
21821611000001104,OFLOXACIN 200MG TABLETS,21821611000001104
30852711000001100,OFLOXACIN 200MG TABLETS,30852711000001100
37463211000001104,OFLOXACIN 200MG TABLETS,37463211000001104
39061711000001104,OFLOXACIN 200MG TABLETS,39061711000001104
38752711000001104,OFLOXACIN 200MG/100ML SOLUTION FOR INFUSION BOTTLES,38752711000001104
12905311000001102,OFLOXACIN 250MG/5ML ORAL SOLUTION,12905311000001102
12898411000001108,OFLOXACIN 250MG/5ML ORAL SOLUTION,12898411000001108
12905411000001108,OFLOXACIN 250MG/5ML ORAL SUSPENSION,12905411000001108
12897811000001106,OFLOXACIN 250MG/5ML ORAL SUSPENSION,12897811000001106
324620001,OFLOXACIN 400MG TABLETS,324620001
238911000001100,OFLOXACIN 400MG TABLETS,238911000001100
339611000001109,OFLOXACIN 400MG TABLETS,339611000001109
787111000001102,OFLOXACIN 400MG TABLETS,787111000001102
525111000001103,OFLOXACIN 400MG TABLETS,525111000001103
412511000001103,OFLOXACIN 400MG TABLETS,412511000001103
4818111000001107,OFLOXACIN 400MG TABLETS,4818111000001107
7464911000001100,OFLOXACIN 400MG TABLETS,7464911000001100
15112411000001104,OFLOXACIN 400MG TABLETS,15112411000001104
16062211000001104,OFLOXACIN 400MG TABLETS,16062211000001104
30853111000001108,OFLOXACIN 400MG TABLETS,30853111000001108
37463811000001112,OFLOXACIN 400MG TABLETS,37463811000001112
39061911000001104,OFLOXACIN 400MG TABLETS,39061911000001104
362511000001106,TARIVID 200MG TABLETS,362511000001106
4415111000001109,TARIVID 200MG/100ML SOLUTION FOR INFUSION BOTTLES,4415111000001109
491611000001109,TARIVID 400MG TABLETS,491611000001109
37463211000001108,Ofloxacin 200mg tablets,37463211000001108
39061711000001101,Ofloxacin 200mg tablets,39061711000001101
15112111000001109,Ofloxacin 200mg tablets,15112111000001109
21821611000001105,Ofloxacin 200mg tablets,21821611000001105
16062211000001105,Ofloxacin 400mg tablets,16062211000001105
37463811000001109,Ofloxacin 400mg tablets,37463811000001109
30853111000001107,Ofloxacin 400mg tablets,30853111000001107
38752711000001101,Ofloxacin 200mg/100ml solution for infusion bottles,38752711000001101
12905211000001105,Ofloxacin 100mg/5ml oral solution,12905211000001105
12895811000001101,Ofloxacin 100mg/5ml oral suspension,12895811000001101
12897211000001105,Ofloxacin 100mg/5ml oral solution,12897211000001105
12905411000001109,Ofloxacin 250mg/5ml oral suspension,12905411000001109
324615001,VMP previous to 38752711000001101,324615001
41953411000001103,VMP subsequent to 324612003,41953411000001103
41953511000001104,VMP subsequent to 324620001,41953511000001104
