code,term,dmd_id
11775611000001108,BRITACEF 1.5G POWDER FOR INJECTION VIALS,11775611000001108
11775211000001104,BRITACEF 250MG POWDER FOR INJECTION VIALS,11775211000001104
11775411000001108,BRITACEF 750MG POWDER FOR INJECTION VIALS,11775411000001108
4557611000001106,CEFUROXIME 1.5G POWDER FOR INJECTION VIALS,4557611000001106
4530611000001108,CEFUROXIME 1.5G POWDER FOR INJECTION VIALS,4530611000001108
11617611000001104,CEFUROXIME 1.5G POWDER FOR INJECTION VIALS,11617611000001104
36605311000001104,CEFUROXIME 1.5G POWDER FOR INJECTION VIALS,36605311000001104
36613311000001104,CEFUROXIME 1.5G POWDER FOR INJECTION VIALS,36613311000001104
36753811000001104,CEFUROXIME 1.5G POWDER FOR INJECTION VIALS,36753811000001104
323874002,CEFUROXIME 125MG GRANULES SACHETS,323874002
39684511000001104,CEFUROXIME 125MG TABLETS,39684511000001104
323872003,CEFUROXIME 125MG/5ML ORAL SUSPENSION,323872003
323880005,CEFUROXIME 250MG POWDER FOR INJECTION VIALS,323880005
4740011000001101,CEFUROXIME 250MG POWDER FOR INJECTION VIALS,4740011000001101
34751411000001100,CEFUROXIME 250MG POWDER FOR INJECTION VIALS,34751411000001100
36754511000001104,CEFUROXIME 250MG POWDER FOR INJECTION VIALS,36754511000001104
39694611000001104,CEFUROXIME 250MG TABLETS,39694611000001104
9547111000001104,CEFUROXIME 250MG TABLETS,9547111000001104
10096411000001100,CEFUROXIME 250MG TABLETS,10096411000001100
10271811000001104,CEFUROXIME 250MG TABLETS,10271811000001104
10885511000001106,CEFUROXIME 250MG TABLETS,10885511000001106
13743011000001108,CEFUROXIME 250MG TABLETS,13743011000001108
15074511000001108,CEFUROXIME 250MG TABLETS,15074511000001108
17853111000001104,CEFUROXIME 250MG TABLETS,17853111000001104
19712711000001104,CEFUROXIME 250MG TABLETS,19712711000001104
21831411000001104,CEFUROXIME 250MG TABLETS,21831411000001104
30011011000001100,CEFUROXIME 250MG TABLETS,30011011000001100
38826311000001104,CEFUROXIME 250MG TABLETS,38826311000001104
36134711000001104,CEFUROXIME 750MG POWDER FOR INJECTION VIALS,36134711000001104
3939111000001100,CEFUROXIME 750MG POWDER FOR INJECTION VIALS,3939111000001100
11617911000001108,CEFUROXIME 750MG POWDER FOR INJECTION VIALS,11617911000001108
36605111000001104,CEFUROXIME 750MG POWDER FOR INJECTION VIALS,36605111000001104
36613111000001104,CEFUROXIME 750MG POWDER FOR INJECTION VIALS,36613111000001104
36754311000001104,CEFUROXIME 750MG POWDER FOR INJECTION VIALS,36754311000001104
4530311000001103,ZINACEF 1.5G POWDER FOR INJECTION VIALS,4530311000001103
4740211000001106,ZINACEF 250MG POWDER FOR INJECTION VIALS,4740211000001106
3939311000001103,ZINACEF 750MG POWDER FOR INJECTION VIALS,3939311000001103
228011000001102,ZINNAT 125MG TABLETS,228011000001102
238811000001105,ZINNAT 125MG/5ML ORAL SUSPENSION,238811000001105
211911000001100,ZINNAT 250MG TABLETS,211911000001100
3253511000001109,ZINNAT SUSPENSION 125MG GRANULES SACHETS,3253511000001109
34751411000001101,Cefuroxime 250mg powder for solution for injection vials,34751411000001101
36754511000001105,Cefuroxime 250mg powder for solution for injection vials,36754511000001105
36134711000001107,Cefuroxime 750mg powder for solution for injection vials,36134711000001107
11617911000001109,Cefuroxime 750mg powder for solution for injection vials,11617911000001109
36613111000001103,Cefuroxime 750mg powder for solution for injection vials,36613111000001103
40094011000001101,Cefuroxime 750mg powder for solution for injection vials,40094011000001101
11617611000001103,Cefuroxime 1.5g powder for solution for injection vials,11617611000001103
36613311000001101,Cefuroxime 1.5g powder for solution for injection vials,36613311000001101
36605311000001102,Cefuroxime 1.5g powder for solution for injection vials,36605311000001102
40094511000001109,Cefuroxime 1.5g powder for solution for injection vials,40094511000001109
36753811000001105,Cefuroxime 1.5g powder for solution for injection vials,36753811000001105
11775211000001105,Britacef 250mg powder for solution for injection vials,11775211000001105
11775411000001109,Britacef 750mg powder for solution for injection vials,11775411000001109
11775611000001107,Britacef 1.5g powder for solution for injection vials,11775611000001107
39684511000001101,Cefuroxime 125mg tablets,39684511000001101
39694611000001101,Cefuroxime 250mg tablets,39694611000001101
10271811000001105,Cefuroxime 250mg tablets,10271811000001105
19712711000001106,Cefuroxime 250mg tablets,19712711000001106
30011011000001101,Cefuroxime 250mg tablets,30011011000001101
38826311000001102,Cefuroxime 250mg tablets,38826311000001102
13743011000001107,Cefuroxime 250mg tablets,13743011000001107
21831411000001105,Cefuroxime 250mg tablets,21831411000001105
323868002,VMP previous to 39684511000001101,323868002
323869005,VMP previous to 39694611000001101,323869005
323881009,VMP previous to 36134711000001107,323881009
41945711000001107,VMP subsequent to 323874002,41945711000001107
41945811000001104,VMP subsequent to 323872003,41945811000001104
41945911000001109,VMP subsequent to 323880005,41945911000001109
