code,term,dmd_id
3670711000001108,FUCIDIN 250MG TABLETS,3670711000001108
3981111000001109,FUCIDIN 250MG/5ML ORAL SUSPENSION,3981111000001109
4371711000001107,FUCIDIN 500MG POWDER AND SOLVENT FOR SOLUTION FOR INFUSION VIALS,4371711000001107
324317000,FUSIDIC ACID 250MG/5ML ORAL SUSPENSION,324317000
324316009,SODIUM FUSIDATE 250MG TABLETS,324316009
35927411000001108,SODIUM FUSIDATE 500MG POWDER AND SOLVENT FOR SOLUTION FOR INFUSION VIALS,35927411000001108
8708411000001103,SODIUM FUSIDATE 500MG POWDER AND SOLVENT FOR SOLUTION FOR INFUSION VIALS,8708411000001103
9060611000001104,SODIUM FUSIDATE 500MG POWDER AND SOLVENT FOR SOLUTION FOR INFUSION VIALS,9060611000001104
27753611000001108,SODIUM FUSIDATE 500MG POWDER AND SOLVENT FOR SOLUTION FOR INFUSION VIALS,27753611000001108
29786111000001104,SODIUM FUSIDATE 500MG POWDER AND SOLVENT FOR SOLUTION FOR INFUSION VIALS,29786111000001104
35927411000001109,Sodium fusidate 500mg powder and solvent for solution for infusion vials,35927411000001109
29786111000001106,Sodium fusidate 500mg powder and solvent for solution for infusion vials,29786111000001106
9060611000001103,Sodium fusidate 500mg powder and solvent for solution for infusion vials,9060611000001103
324318005,VMP previous to 35927411000001109,324318005
41950611000001109,VMP subsequent to 324317000,41950611000001109
41955111000001109,VMP subsequent to 324316009,41955111000001109
