code,term,dmd_id
4463311000001109,NETILLIN 100MG/1ML SOLUTION FOR INJECTION AMPOULES,4463311000001109
4463611000001104,NETILLIN 150MG/1.5ML SOLUTION FOR INJECTION AMPOULES,4463611000001104
4462711000001100,NETILLIN 15MG/1.5ML SOLUTION FOR INJECTION AMPOULES,4462711000001100
4464611000001101,NETILLIN 200MG/2ML SOLUTION FOR INJECTION AMPOULES,4464611000001101
4463011000001106,NETILLIN 50MG/1ML SOLUTION FOR INJECTION AMPOULES,4463011000001106
36030911000001112,NETILMICIN 100MG/1ML SOLUTION FOR INJECTION AMPOULES,36030911000001112
36031011000001104,NETILMICIN 150MG/1.5ML SOLUTION FOR INJECTION AMPOULES,36031011000001104
36031111000001104,NETILMICIN 15MG/1.5ML SOLUTION FOR INJECTION AMPOULES,36031111000001104
36031211000001104,NETILMICIN 200MG/2ML SOLUTION FOR INJECTION AMPOULES,36031211000001104
36031311000001104,NETILMICIN 50MG/1ML SOLUTION FOR INJECTION AMPOULES,36031311000001104
