code,term
155498004,Acute sinusitis
155499007,Acute maxillary sinusitis
155500003,Acute frontal sinusitis
155525007,Chronic sinusitis
155526008,Chronic maxillary sinusitis
155527004,Chronic frontal sinusitis
15805002,Acute sinusitis
195649005,Sinusitis (& acute)
195651009,Other acute sinusitis
195652002,Other acute sinusitis NOS
195653007,Acute sinusitis NOS
195785003,(Maxillary sinusitis) or (chronic antritis)
195786002,Frontal sinusitis (& chronic)
195787006,Fistula of nasal sinus
195788001,Recurrent sinusitis
195789009,Other chronic sinusitis
195790000,Pansinusitis
195791001,Other chronic sinusitis NOS
195792008,Chronic sinusitis NOS
196196007,[X]Other acute sinusitis
266378004,(Acute sinusitis: [NOS] or [ethmoidal] or [sphenoidal]) or ([pansinusitis])
275483004,Sinusitis
275484005,Maxillary sinusitis
275485006,Frontal sinusitis
35923002,Chronic maxillary sinusitis
36971009,Sinusitis
40055000,Chronic sinusitis
431231008,Acute rhinosinusitis
454211000000100,[X]Other acute sinusitis
60130002,Chronic frontal sinusitis
67832005,Acute ethmoidal sinusitis
68272006,Acute maxillary sinusitis
73237007,Chronic ethmoidal sinusitis
77919000,Acute sphenoidal sinusitis
78737005,Frontal sinusitis
88348008,Maxillary sinusitis
88850006,Chronic pansinusitis
91038008,Acute frontal sinusitis
