code,term,dmd_id
323990001,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,323990001
3977811000001102,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3977811000001102
3978011000001109,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3978011000001109
3978511000001101,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3978511000001101
11400311000001106,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,11400311000001106
20100211000001108,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,20100211000001108
22824911000001104,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,22824911000001104
32483211000001108,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,32483211000001108
34751011000001104,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,34751011000001104
36516811000001104,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,36516811000001104
36541011000001104,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,36541011000001104
37336711000001104,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,37336711000001104
38564411000001112,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,38564411000001112
39028111000001104,CEFTRIAXONE 1G POWDER FOR SOLUTION FOR INJECTION VIALS,39028111000001104
323989005,CEFTRIAXONE 250MG POWDER FOR SOLUTION FOR INJECTION VIALS,323989005
13612411000001104,CEFTRIAXONE 250MG POWDER FOR SOLUTION FOR INJECTION VIALS,13612411000001104
23047711000001100,CEFTRIAXONE 250MG POWDER FOR SOLUTION FOR INJECTION VIALS,23047711000001100
27971211000001104,CEFTRIAXONE 250MG POWDER FOR SOLUTION FOR INJECTION VIALS,27971211000001104
34750811000001108,CEFTRIAXONE 250MG POWDER FOR SOLUTION FOR INJECTION VIALS,34750811000001108
23414711000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INFUSION VIALS,23414711000001104
36517011000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INFUSION VIALS,36517011000001104
323991002,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,323991002
4405611000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4405611000001104
4406011000001102,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4406011000001102
4406311000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4406311000001104
20100411000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,20100411000001104
32483411000001108,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,32483411000001108
34751211000001100,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,34751211000001100
36783811000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,36783811000001104
39027911000001104,CEFTRIAXONE 2G POWDER FOR SOLUTION FOR INJECTION VIALS,39027911000001104
3978911000001108,ROCEPHIN 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3978911000001108
4404611000001100,ROCEPHIN 250MG POWDER FOR SOLUTION FOR INJECTION VIALS,4404611000001100
4406611000001109,ROCEPHIN 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4406611000001109
13612411000001105,Ceftriaxone 250mg powder for solution for injection vials,13612411000001105
34750811000001107,Ceftriaxone 250mg powder for solution for injection vials,34750811000001107
23047711000001101,Ceftriaxone 250mg powder for solution for injection vials,23047711000001101
34751011000001105,Ceftriaxone 1g powder for solution for injection vials,34751011000001105
37336711000001105,Ceftriaxone 1g powder for solution for injection vials,37336711000001105
22824911000001102,Ceftriaxone 1g powder for solution for injection vials,22824911000001102
36516811000001108,Ceftriaxone 1g powder for solution for injection vials,36516811000001108
38564411000001109,Ceftriaxone 1g powder for solution for injection vials,38564411000001109
20100211000001107,Ceftriaxone 1g powder for solution for injection vials,20100211000001107
36541011000001102,Ceftriaxone 1g powder for solution for injection vials,36541011000001102
23414711000001106,Ceftriaxone 2g powder for solution for infusion vials,23414711000001106
39027911000001102,Ceftriaxone 2g powder for solution for injection vials,39027911000001102
20100411000001106,Ceftriaxone 2g powder for solution for injection vials,20100411000001106
40093511000001106,Ceftriaxone 2g powder for solution for injection vials,40093511000001106
36783811000001102,Ceftriaxone 2g powder for solution for injection vials,36783811000001102
32483411000001107,Ceftriaxone 2g powder for solution for injection vials,32483411000001107
41945311000001108,VMP subsequent to 323990001,41945311000001108
41945511000001102,VMP subsequent to 323989005,41945511000001102
41945611000001103,VMP subsequent to 323991002,41945611000001103
