code,term,dmd_id
39702711000001104,PIVMECILLINAM 200MG TABLETS,39702711000001104
35175011000001108,PIVMECILLINAM 200MG TABLETS,35175011000001108
37305311000001104,PIVMECILLINAM 200MG TABLETS,37305311000001104
37775511000001112,PIVMECILLINAM 200MG TABLETS,37775511000001112
32750311000001104,PIVMECILLINAM 200MG/5ML ORAL SUSPENSION,32750311000001104
32744411000001108,PIVMECILLINAM 200MG/5ML ORAL SUSPENSION,32744411000001108
3685611000001102,SELEXID 200MG TABLETS,3685611000001102
39702711000001106,Pivmecillinam 200mg tablets,39702711000001106
37305311000001105,Pivmecillinam 200mg tablets,37305311000001105
39989811000001100,Pivmecillinam 200mg tablets,39989811000001100
37775511000001109,Pivmecillinam 200mg tablets,37775511000001109
39888111000001106,Pivmecillinam 200mg tablets,39888111000001106
32750311000001106,Pivmecillinam 200mg/5ml oral suspension,32750311000001106
323786005,VMP previous to 39702711000001106,323786005
