code,term,dmd_id,dmd_type,bnf_code
323509004,Amoxicillin 250mg capsules,323509004,VMP,0501013B0AAAAAA
558111000001107,Amoxicillin 250mg capsules,558111000001107,AMP,0501013B0AAAAAA
23477711000001105,Amoxicillin 250mg capsules,23477711000001105,AMP,0501013B0AAAAAA
739011000001101,Amoxicillin 250mg capsules,739011000001101,AMP,0501013B0AAAAAA
145611000001104,Amoxicillin 250mg capsules,145611000001104,AMP,0501013B0AAAAAA
9785311000001100,Amoxicillin 250mg capsules,9785311000001100,AMP,0501013B0AAAAAA
10380511000001103,Amoxicillin 250mg capsules,10380511000001103,AMP,0501013B0AAAAAA
12948011000001101,Amoxicillin 250mg capsules,12948011000001101,AMP,0501013B0AAAAAA
15981611000001108,Amoxicillin 250mg capsules,15981611000001108,AMP,0501013B0AAAAAA
33680711000001103,Amoxicillin 250mg capsules,33680711000001103,AMP,0501013B0AAAAAA
22608411000001104,Amoxicillin 250mg capsules,22608411000001104,AMP,0501013B0AAAAAA
36932811000001108,Amoxicillin 250mg capsules,36932811000001108,AMP,0501013B0AAAAAA
325811000001107,Amoxicillin 250mg capsules,325811000001107,AMP,0501013B0AAAAAA
833211000001107,Amoxicillin 250mg capsules,833211000001107,AMP,0501013B0AAAAAA
29993011000001108,Amoxicillin 250mg capsules,29993011000001108,AMP,0501013B0AAAAAA
38787311000001107,Amoxicillin 250mg capsules,38787311000001107,AMP,0501013B0AAAAAA
19725711000001109,Amoxicillin 250mg capsules,19725711000001109,AMP,0501013B0AAAAAA
19187411000001106,Amoxicillin 250mg capsules,19187411000001106,AMP,0501013B0AAAAAA
413911000001103,Amoxicillin 250mg capsules,413911000001103,AMP,0501013B0AAAAAA
17779911000001102,Amoxicillin 250mg capsules,17779911000001102,AMP,0501013B0AAAAAA
35591111000001108,Amoxicillin 250mg capsules,35591111000001108,AMP,0501013B0AAAAAA
458811000001108,Amoxicillin 250mg capsules,458811000001108,AMP,0501013B0AAAAAA
228311000001104,Amoxicillin 250mg capsules,228311000001104,AMP,0501013B0AAAAAA
29765011000001104,Amoxicillin 250mg capsules,29765011000001104,AMP,0501013B0AAAAAA
361711000001108,Amoxicillin 250mg capsules,361711000001108,AMP,0501013B0AAAAAA
21764811000001100,Amoxicillin 250mg capsules,21764811000001100,AMP,0501013B0AAAAAA
18145411000001107,Amoxicillin 250mg capsules,18145411000001107,AMP,0501013B0AAAAAA
323510009,Amoxicillin 500mg capsules,323510009,VMP,0501013B0AAABAB
930411000001106,Amoxicillin 500mg capsules,930411000001106,AMP,0501013B0AAABAB
18458211000001102,Amoxicillin 500mg capsules,18458211000001102,AMP,0501013B0AAABAB
406811000001101,Amoxicillin 500mg capsules,406811000001101,AMP,0501013B0AAABAB
116511000001101,Amoxicillin 500mg capsules,116511000001101,AMP,0501013B0AAABAB
9785911000001104,Amoxicillin 500mg capsules,9785911000001104,AMP,0501013B0AAABAB
10381311000001104,Amoxicillin 500mg capsules,10381311000001104,AMP,0501013B0AAABAB
12948211000001106,Amoxicillin 500mg capsules,12948211000001106,AMP,0501013B0AAABAB
15981911000001102,Amoxicillin 500mg capsules,15981911000001102,AMP,0501013B0AAABAB
33680911000001101,Amoxicillin 500mg capsules,33680911000001101,AMP,0501013B0AAABAB
22608811000001102,Amoxicillin 500mg capsules,22608811000001102,AMP,0501013B0AAABAB
