code,term
E032,Hypothyroidism due to medicaments and other exogenous substances
E064,Drug-induced thyroiditis
E15,Nondiabetic hypoglycaemic coma
E160,Drug-induced hypoglycaemia without coma
E231,Drug-induced hypopituitarism
E242,Drug-induced Cushingís syndrome
E273,Drug-induced adrenocortical insufficiency
E661,Drug-induced obesity
E86,Volume depletion
E87,Hyperosmolality and hypernatremia
E870,Hyperosmolality and hypernatraemia
E871,Hypo-osmolality and hyponatraemia
E872,Acidosis
E873,Alkalosis
E874,Mixed disorder of acid-base balance
E875,Hyperkalaemia
E876,Hypokalaemia
E877,Fluid overload
E878,"Other disorders of electrolyte and fluid balance, not elsewhere classified"
