code,term,dmd_id,dmd_type,bnf_code
323398002,Benzylpenicillin 600mg powder for solution for injection vials,323398002,VMP,0501011J0AAABAB
27871711000001100,Benzylpenicillin 600mg powder for solution for injection vials,27871711000001100,AMP,0501011J0AAABAB
28038711000001103,Benzylpenicillin 600mg powder for solution for injection vials,28038711000001103,AMP,0501011J0AAABAB
27732411000001100,Benzylpenicillin 600mg powder for solution for injection vials,27732411000001100,AMP,0501011J0AAABAB
323396003,Benzylpenicillin 1.2g powder for solution for injection vials,323396003,VMP,0501011J0AAAFAF
27872411000001101,Benzylpenicillin 1.2g powder for solution for injection vials,27872411000001101,AMP,0501011J0AAAFAF
28035511000001100,Benzylpenicillin 1.2g powder for solution for injection vials,28035511000001100,AMP,0501011J0AAAFAF
27732211000001104,Benzylpenicillin 1.2g powder for solution for injection vials,27732211000001104,AMP,0501011J0AAAFAF
3880811000001103,Crystapen 600mg powder for solution for injection vials,3880811000001103,AMP,0501011J0BBABAB
4074311000001105,Crystapen 1.2g powder for solution for injection vials,4074311000001105,AMP,0501011J0BBAFAF
323418000,Phenoxymethylpenicillin 125mg/5ml oral solution,323418000,VMP,0501011P0AAADAD
392411000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,392411000001109,AMP,0501011P0AAADAD
683011000001103,Phenoxymethylpenicillin 125mg/5ml oral solution,683011000001103,AMP,0501011P0AAADAD
10711000001104,Phenoxymethylpenicillin 125mg/5ml oral solution,10711000001104,AMP,0501011P0AAADAD
9804611000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,9804611000001105,AMP,0501011P0AAADAD
10452211000001101,Phenoxymethylpenicillin 125mg/5ml oral solution,10452211000001101,AMP,0501011P0AAADAD
21038311000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,21038311000001109,AMP,0501011P0AAADAD
20129511000001108,Phenoxymethylpenicillin 125mg/5ml oral solution,20129511000001108,AMP,0501011P0AAADAD
24410611000001107,Phenoxymethylpenicillin 125mg/5ml oral solution,24410611000001107,AMP,0501011P0AAADAD
21532411000001101,Phenoxymethylpenicillin 125mg/5ml oral solution,21532411000001101,AMP,0501011P0AAADAD
38081711000001100,Phenoxymethylpenicillin 125mg/5ml oral solution,38081711000001100,AMP,0501011P0AAADAD
604211000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,604211000001105,AMP,0501011P0AAADAD
11144611000001104,Phenoxymethylpenicillin 125mg/5ml oral solution,11144611000001104,AMP,0501011P0AAADAD
610511000001102,Phenoxymethylpenicillin 125mg/5ml oral solution,610511000001102,AMP,0501011P0AAADAD
19736211000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,19736211000001105,AMP,0501011P0AAADAD
808511000001109,Phenoxymethylpenicillin 125mg/5ml oral solution,808511000001109,AMP,0501011P0AAADAD
738911000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,738911000001105,AMP,0501011P0AAADAD
18719011000001104,Phenoxymethylpenicillin 125mg/5ml oral solution,18719011000001104,AMP,0501011P0AAADAD
15311000001105,Phenoxymethylpenicillin 125mg/5ml oral solution,15311000001105,AMP,0501011P0AAADAD
323420002,Phenoxymethylpenicillin 250mg/5ml oral solution,323420002,VMP,0501011P0AAAFAF
94811000001103,Phenoxymethylpenicillin 250mg/5ml oral solution,94811000001103,AMP,0501011P0AAAFAF
209811000001108,Phenoxymethylpenicillin 250mg/5ml oral solution,209811000001108,AMP,0501011P0AAAFAF
322611000001104,Phenoxymethylpenicillin 250mg/5ml oral solution,322611000001104,AMP,0501011P0AAAFAF
9805411000001108,Phenoxymethylpenicillin 250mg/5ml oral solution,9805411000001108,AMP,0501011P0AAAFAF
10452411000001102,Phenoxymethylpenicillin 250mg/5ml oral solution,10452411000001102,AMP,0501011P0AAAFAF
