code,term,dmd_id
39718111000001104,LINEZOLID 100MG/5ML ORAL SUSPENSION,39718111000001104
134561001,LINEZOLID 600MG TABLETS,134561001
31153711000001108,LINEZOLID 600MG TABLETS,31153711000001108
31203911000001104,LINEZOLID 600MG TABLETS,31203911000001104
31279511000001100,LINEZOLID 600MG TABLETS,31279511000001100
31684511000001104,LINEZOLID 600MG TABLETS,31684511000001104
31800311000001104,LINEZOLID 600MG TABLETS,31800311000001104
31896811000001104,LINEZOLID 600MG TABLETS,31896811000001104
33627611000001100,LINEZOLID 600MG TABLETS,33627611000001100
33746711000001100,LINEZOLID 600MG TABLETS,33746711000001100
34943711000001100,LINEZOLID 600MG TABLETS,34943711000001100
35165011000001104,LINEZOLID 600MG TABLETS,35165011000001104
37267511000001104,LINEZOLID 600MG TABLETS,37267511000001104
36040111000001104,LINEZOLID 600MG/300ML INFUSION BAGS,36040111000001104
31153911000001108,LINEZOLID 600MG/300ML INFUSION BAGS,31153911000001108
33737611000001104,LINEZOLID 600MG/300ML INFUSION BAGS,33737611000001104
34574711000001108,LINEZOLID 600MG/300ML INFUSION BAGS,34574711000001108
36615111000001104,LINEZOLID 600MG/300ML INFUSION BAGS,36615111000001104
36441911000001104,LINEZOLID 600MG/300ML SOLUTION FOR INFUSION BOTTLES,36441911000001104
36096911000001104,LINEZOLID 600MG/300ML SOLUTION FOR INFUSION BOTTLES,36096911000001104
36886111000001104,LINEZOLID 600MG/300ML SOLUTION FOR INFUSION BOTTLES,36886111000001104
38675711000001104,LINEZOLID 600MG/300ML SOLUTION FOR INFUSION BOTTLES,38675711000001104
4946211000001104,ZYVOX 100MG/5ML GRANULES FOR ORAL SUSPENSION,4946211000001104
4450311000001108,ZYVOX 600MG TABLETS,4450311000001108
4827211000001109,ZYVOX 600MG/300ML INFUSION BAGS,4827211000001109
31800311000001102,Linezolid 600mg tablets,31800311000001102
34943711000001101,Linezolid 600mg tablets,34943711000001101
31203911000001103,Linezolid 600mg tablets,31203911000001103
31896811000001106,Linezolid 600mg tablets,31896811000001106
37267511000001102,Linezolid 600mg tablets,37267511000001102
39875011000001106,Linezolid 600mg tablets,39875011000001106
35165011000001102,Linezolid 600mg tablets,35165011000001102
31153711000001107,Linezolid 600mg tablets,31153711000001107
31684511000001106,Linezolid 600mg tablets,31684511000001106
33627611000001101,Linezolid 600mg tablets,33627611000001101
39718111000001106,Linezolid 100mg/5ml oral suspension,39718111000001106
36040111000001105,Linezolid 600mg/300ml infusion bags,36040111000001105
34574711000001109,Linezolid 600mg/300ml infusion bags,34574711000001109
36615111000001102,Linezolid 600mg/300ml infusion bags,36615111000001102
33737611000001105,Linezolid 600mg/300ml infusion bags,33737611000001105
31153911000001109,Linezolid 600mg/300ml infusion bags,31153911000001109
134560000,VMP previous to 36040111000001105,134560000
407899006,VMP previous to 39718111000001106,407899006
4957411000001100,VMP previous to 39718111000001106,4957411000001100
41951311000001109,VMP subsequent to 134561001,41951311000001109
