code,term,dmd_id
10140111000001108,CUBICIN 350MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,10140111000001108
10961511000001102,CUBICIN 500MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION VIALS,10961511000001102
10140911000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,10140911000001104
35047211000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,35047211000001104
36531611000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,36531611000001104
38972411000001104,DAPTOMYCIN 350MG POWDER FOR SOLUTION FOR INFUSION VIALS,38972411000001104
10961311000001108,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,10961311000001108
35047711000001108,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,35047711000001108
36531811000001112,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,36531811000001112
38973711000001104,DAPTOMYCIN 500MG POWDER FOR SOLUTION FOR INFUSION VIALS,38973711000001104
10140911000001105,Daptomycin 350mg powder for solution for infusion vials,10140911000001105
35047211000001102,Daptomycin 350mg powder for solution for infusion vials,35047211000001102
36531611000001105,Daptomycin 350mg powder for solution for infusion vials,36531611000001105
38972411000001103,Daptomycin 350mg powder for solution for infusion vials,38972411000001103
39840911000001100,Daptomycin 350mg powder for solution for infusion vials,39840911000001100
40623211000001107,Daptomycin 350mg powder for solution for infusion vials,40623211000001107
35047711000001109,Daptomycin 500mg powder for solution for infusion vials,35047711000001109
36531811000001109,Daptomycin 500mg powder for solution for infusion vials,36531811000001109
38973711000001101,Daptomycin 500mg powder for solution for infusion vials,38973711000001101
39841211000001103,Daptomycin 500mg powder for solution for infusion vials,39841211000001103
10140111000001107,Cubicin 350mg powder for concentrate for solution for infusion vials,10140111000001107
