code,term
111552007,Diabetes mellitus without complication
11530004,Brittle diabetes mellitus
127012008,Lipoatrophic diabetes
127013003,Disorder of kidney due to diabetes mellitus
143082008,Hb. A1C 7-10% - borderline
143083003,Hb. A1C > 10% - bad control
147979001,Diabetic on oral treatment
147980003,Diabetic on insulin
147994002,Diabetic - poor control (& [unstable])
154737003,Renal glycosuria
165680008,Hemoglobin A1c between 7%-10% indicating borderline diabetic control
165681007,Hemoglobin A1c greater than 10% indicating poor diabetic control
170746002,Diabetic on oral treatment
170747006,Diabetic on insulin
170764009,Diabetic - poor control (& unstable)
170768007,Diabetic - poor control NOS
190323008,"Diabetes mellitus: [adult onset, with no mention of complication] or [maturity onset] or [non-insulin dependent]"
190328004,Diabetes mellitus NOS with ketoacidosis
190329007,Diabetes mellitus with hyperosmolar coma
190330002,Hyperosmolar coma due to type 1 diabetes mellitus
190331003,Hyperosmolar coma due to type 2 diabetes mellitus
190332005,Diabetes mellitus NOS with hyperosmolar coma
190333000,Diabetes mellitus with ketoacidotic coma
190336008,Other specified diabetes mellitus with coma
190337004,Diabetes mellitus NOS with ketoacidotic coma
190362004,Type I diabetes mellitus
190367005,Unstable type I diabetes mellitus
190371008,Type I diabetes mellitus - poor control
190372001,Type I diabetes mellitus maturity onset
190373006,Type I diabetes mellitus without complication
190384004,Type II diabetes mellitus
190392008,Type II diabetes mellitus - poor control
190395005,Type II diabetes mellitus without complication
190404002,Malnutrition-related diabetes mellitus
190406000,Ketoacidosis due to malnutrition related diabetes mellitus
190416008,Steroid-induced diabetes mellitus without complication
190422004,Diabetes mellitus with unspecified complication
190447002,Steroid-induced diabetes
190759004,(Renal glycosuria) or (renal diabetes)
191044006,Diabetes mellitus
191045007,[X]Other specified diabetes mellitus
199230006,Pre-existing type 2 diabetes mellitus
199231005,Pre-existing malnutrition-related diabetes mellitus
236367002,Renal diabetes
237599002,Insulin treated type 2 diabetes mellitus
237604008,"Maturity onset diabetes of the young, type 2"
237632004,Hypoglycemic event due to diabetes
26298008,Ketoacidotic coma due to diabetes mellitus
267430007,Renal glycosuria
267469001,Diabetes mellitus: [juvenile] or [insulin dependent]
268519009,Diabetic - poor control
268599005,Diabetic - poor control (& [unstable])
28453007,Maturity onset diabetes mellitus in young
290002008,Brittle type I diabetes mellitus
312905005,Severe nonproliferative retinopathy due to diabetes mellitus
312907002,High risk proliferative retinopathy due to diabetes mellitus
313435000,Type I diabetes mellitus without complication
313436004,Type II diabetes mellitus without complication
314194001,Diabetic on insulin and oral treatment
314771006,Type I diabetes mellitus with hypoglycemic coma
335621000000101,Maternally inherited diabetes mellitus
366909003,Insulin treated Type 2 diabetes mellitus
371055001,Type I diabetes mellitus with ketoacidosis
385051000000106,Pre-existing diabetes mellitus
389840003,Diabetic on insulin and oral treatment
390572003,Diabetic on insulin and oral treatment
390715006,Diabetes mellitus autosomal dominant
390716007,Diabetes mellitus autosomal dominant type 2
395204000,Hyperosmolar non-ketotic state due to type 2 diabetes mellitus
408540003,Diabetes mellitus caused by non-steroid drugs
408660003,Type II diabetes mellitus with ketoacidosis
413183008,Diabetes mellitus caused by non-steroid drugs without complication
420270002,Ketoacidosis due to type 1 diabetes mellitus
420422005,Ketoacidosis due to diabetes mellitus
420662003,Coma due to diabetes mellitus
420868002,Disorder due to type 1 diabetes mellitus
420996007,Coma due to malnutrition-related diabetes mellitus
421075007,Ketoacidotic coma due to type 1 diabetes mellitus
421750000,Ketoacidosis due to type 2 diabetes mellitus
421847006,Ketoacidotic coma due to type 2 diabetes mellitus
422014003,Disorder due to type 2 diabetes mellitus
422126006,Hyperosmolar coma due to diabetes mellitus
426705001,Diabetes mellitus co-occurrent and due to cystic fibrosis
426875007,Latent autoimmune diabetes mellitus in adult
44054006,Diabetes mellitus type 2
442541000000107,[X]Other specified diabetes mellitus
443694000,Type II diabetes mellitus uncontrolled
444073006,Type I diabetes mellitus uncontrolled
46635009,Diabetes mellitus type 1
51002006,Diabetes mellitus associated with pancreatic disease
609561005,Maturity-onset diabetes of the young
609562003,"Maturity onset diabetes of the young, type 1"
70694009,Diabetes mellitus AND insipidus with optic atrophy AND deafness
719216001,Hypoglycemic coma due to type 2 diabetes mellitus
73211009,Diabetes mellitus
74627003,Complication due to diabetes mellitus
75524006,Malnutrition related diabetes mellitus
8801005,Secondary diabetes mellitus
