code,term,dmd_id
4181011000001109,TARGOCID 200MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,4181011000001109
4182311000001103,TARGOCID 400MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,4182311000001103
35915111000001104,TEICOPLANIN 200MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,35915111000001104
36769311000001104,TEICOPLANIN 200MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,36769311000001104
35915211000001108,TEICOPLANIN 400MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,35915211000001108
36761811000001104,TEICOPLANIN 400MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,36761811000001104
39653611000001104,TEICOPLANIN 400MG POWDER AND SOLVENT FOR SOLUTION FOR INJECTION VIALS,39653611000001104
35915211000001109,Teicoplanin 400mg powder and solvent for solution for injection vials,35915211000001109
39653611000001105,Teicoplanin 400mg powder and solvent for solution for injection vials,39653611000001105
40542711000001100,Teicoplanin 400mg powder and solvent for solution for injection vials,40542711000001100
36761811000001103,Teicoplanin 400mg powder and solvent for solution for injection vials,36761811000001103
35915111000001103,Teicoplanin 200mg powder and solvent for solution for injection vials,35915111000001103
40521111000001108,Teicoplanin 200mg powder and solvent for solution for injection vials,40521111000001108
40541411000001101,Teicoplanin 200mg powder and solvent for solution for injection vials,40541411000001101
36769311000001106,Teicoplanin 200mg powder and solvent for solution for injection vials,36769311000001106
324338006,VMP previous to 35915111000001103,324338006
324339003,VMP previous to 35915211000001109,324339003
