code,term,dmd_id
323825003,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,323825003
3940211000001103,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3940211000001103
3940811000001102,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3940811000001102
13611811000001104,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,13611811000001104
27969111000001104,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,27969111000001104
34749811000001100,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,34749811000001100
36516011000001104,CEFOTAXIME 1G POWDER FOR SOLUTION FOR INJECTION VIALS,36516011000001104
4558311000001100,CEFOTAXIME 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4558311000001100
4533711000001108,CEFOTAXIME 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4533711000001108
4533911000001105,CEFOTAXIME 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4533911000001105
13612211000001106,CEFOTAXIME 2G POWDER FOR SOLUTION FOR INJECTION VIALS,13612211000001106
27969611000001104,CEFOTAXIME 2G POWDER FOR SOLUTION FOR INJECTION VIALS,27969611000001104
36516211000001104,CEFOTAXIME 2G POWDER FOR SOLUTION FOR INJECTION VIALS,36516211000001104
323824004,CEFOTAXIME 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,323824004
4532411000001106,CEFOTAXIME 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,4532411000001106
4532811000001108,CEFOTAXIME 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,4532811000001108
13611511000001100,CEFOTAXIME 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,13611511000001100
27971011000001108,CEFOTAXIME 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,27971011000001108
34750011000001100,CEFOTAXIME 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,34750011000001100
3939811000001107,CLAFORAN 1G POWDER FOR SOLUTION FOR INJECTION VIALS,3939811000001107
4533411000001102,CLAFORAN 2G POWDER FOR SOLUTION FOR INJECTION VIALS,4533411000001102
4532011000001102,CLAFORAN 500MG POWDER FOR SOLUTION FOR INJECTION VIALS,4532011000001102
37528311000001104,RENOXITIN 1G POWDER FOR SOLUTION FOR INJECTION VIALS,37528311000001104
37529711000001104,RENOXITIN 2G POWDER FOR SOLUTION FOR INJECTION VIALS,37529711000001104
13611511000001101,Cefotaxime 500mg powder for solution for injection vials,13611511000001101
34750011000001101,Cefotaxime 500mg powder for solution for injection vials,34750011000001101
27971011000001109,Cefotaxime 500mg powder for solution for injection vials,27971011000001109
13611811000001103,Cefotaxime 1g powder for solution for injection vials,13611811000001103
27969111000001102,Cefotaxime 1g powder for solution for injection vials,27969111000001102
36516011000001102,Cefotaxime 1g powder for solution for injection vials,36516011000001102
40090911000001107,Cefotaxime 1g powder for solution for injection vials,40090911000001107
27969611000001105,Cefotaxime 2g powder for solution for injection vials,27969611000001105
36516211000001107,Cefotaxime 2g powder for solution for injection vials,36516211000001107
40091111000001103,Cefotaxime 2g powder for solution for injection vials,40091111000001103
37528311000001105,Renoxitin 1g powder for solution for injection vials,37528311000001105
37529711000001100,Renoxitin 2g powder for solution for injection vials,37529711000001100
41943411000001100,VMP subsequent to 323825003,41943411000001100
41943511000001101,VMP subsequent to 323824004,41943511000001101
