code,term,dmd_id
3691811000001100,HIPREX 1G TABLETS,3691811000001100
371616001,METHENAMINE HIPPURATE 1G TABLETS,371616001
37830711000001112,METHENAMINE HIPPURATE 1G TABLETS,37830711000001112
37947311000001104,METHENAMINE HIPPURATE 1G TABLETS,37947311000001104
38849511000001104,METHENAMINE HIPPURATE 1G TABLETS,38849511000001104
37830711000001109,Methenamine hippurate 1g tablets,37830711000001109
38849511000001101,Methenamine hippurate 1g tablets,38849511000001101
40365611000001107,Methenamine hippurate 1g tablets,40365611000001107
40326611000001105,Methenamine hippurate 1g tablets,40326611000001105
324577008,VMP previous to 371616001,324577008
41951711000001108,VMP subsequent to 371616001,41951711000001108
