code,term,dmd_id
324621002,NORFLOXACIN 400MG TABLETS,324621002
822711000001105,NORFLOXACIN 400MG TABLETS,822711000001105
511511000001102,NORFLOXACIN 400MG TABLETS,511511000001102
739911000001102,NORFLOXACIN 400MG TABLETS,739911000001102
254211000001102,NORFLOXACIN 400MG TABLETS,254211000001102
17947511000001108,NORFLOXACIN 400MG TABLETS,17947511000001108
18745111000001108,NORFLOXACIN 400MG TABLETS,18745111000001108
21816311000001104,NORFLOXACIN 400MG TABLETS,21816311000001104
35549811000001104,NORFLOXACIN 400MG TABLETS,35549811000001104
866311000001103,UTINOR 400MG TABLETS,866311000001103
17947511000001107,Norfloxacin 400mg tablets,17947511000001107
35549811000001106,Norfloxacin 400mg tablets,35549811000001106
21816311000001102,Norfloxacin 400mg tablets,21816311000001102
41953311000001105,VMP subsequent to 324621002,41953311000001105
