code,term
112828007,Femoral-popliteal artery bypass graft
116360008,Arterial bypass graft
12232008,Syphilitic aneurysm of aorta
123679006,Arterial anastomosis
134379001,Peripheral vascular disease monitoring
138896003,H/O: Peripheral vascular disease procedure
139160007,Claudication distance
141803005,O/E - gangrene
14336007,Ruptured abdominal aortic aneurysm
155419006,Aortic aneurysm
155420000,Dissecting aortic aneurysm
155423003,Ruptured aortic aneurysm NOS
155424009,Aortic aneurysm NOS
155430009,Intermittent claudication
158349008,[D]Gangrene
158350008,"[D]Gangrene, spreading cutaneous"
158352000,[D]Gangrene NOS
161514008,History of aortic aneurysm
161630007,H/O: Peripheral vascular disease procedure
161905007,Claudication distance
164625009,On examination - gangrene
175282008,Repair of aortic aneurysm using bifurcation graft
175283003,Emergency replacement of aneurysmal bifurcation of aorta by anastomosis of aorta to femoral artery
175284009,Replacement of aneurysmal bifurcation of aorta by anastomosis of aorta to femoral artery
175286006,Y graft abdominal Aortic aneurysm (& aortoiliac)
175297006,Emergency replacement of aneurysmal segment of aorta
175298001,Emergency replacement of aneurysmal segment of ascending aorta by anastomosis of aorta to aorta
175299009,Emergency replacement of aneurysmal segment of thoracic aorta by anastomosis of aorta to aorta
175301002,Emergency replacement of aneurysmal segment of infrarenal abdominal aorta by anastomosis of aorta to aorta
175350008,Operation on aneurysm of aorta NEC
175578005,Other bypass iliac artery (& by anastomosis)
175582007,Femoro-femoral anastomosis: [bypass iliac NEC] or [prosthetic crossover]
175594003,Iliofemoral prosthetic crossover graft
175595002,Other specified other bypass of iliac artery
175596001,Other bypass of iliac artery NOS
175653002,Other emergency bypass artery: [femoral (& branches)] or [popliteal] or [femoral/popliteal by anastomosis]
175670005,Other bypass artery: [femoral (& branches)] or [popliteal] or [femoral/popliteal by anastomosis]
175685004,Femorofemoral prosthetic crossover graft
186413007,Gas gangrene
186419006,Gas gangrene of hand
186422008,Gas gangrene of lower leg
186423003,Gas gangrene of foot
195258006,Thoracic aortic aneurysm which has ruptured
195260008,Ruptured suprarenal aortic aneurysm
195262000,Juxtarenal aortic aneurysm
195263005,Inflammatory abdominal aortic aneurysm
195264004,Ruptured aortic aneurysm NOS
195265003,"Thoracoabdominal aortic aneurysm, ruptured"
