code,term
F52,"Sexual dysfunction, not caused by organic disorder or disease"
F520,Lack or loss of sexual desire
F521,Sexual aversion and lack of sexual enjoyment
F522,Failure of genital response
F523,Orgasmic dysfunction
F524,Premature ejaculation
F525,Nonorganic vaginismus
F526,Nonorganic dyspareunia
F527,Excessive sexual drive
F528,"Other sexual dysfunction, not caused by organic disorder or disease"
F529,"Unspecified sexual dysfunction, not caused by organic disorder or disease"
F55,Abuse of non-dependence-producing substances
