code,term,dmd_id
932211000001108,AUGMENTIN 125/31 SF ORAL SUSPENSION,932211000001108
866111000001100,AUGMENTIN 250/62 SF ORAL SUSPENSION,866111000001100
386811000001108,AUGMENTIN 375MG DISPERSIBLE TABLETS,386811000001108
94411000001100,AUGMENTIN 375MG TABLETS,94411000001100
292511000001103,AUGMENTIN 625MG TABLETS,292511000001103
871511000001109,AUGMENTIN INTRAVENOUS 1.2G POWDER FOR SOLUTION FOR INJECTION VIALS,871511000001109
549911000001100,AUGMENTIN INTRAVENOUS 600MG POWDER FOR SOLUTION FOR INJECTION VIALS,549911000001100
169511000001107,AUGMENTIN-DUO 400/57 ORAL SUSPENSION,169511000001107
323568005,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,323568005
5489611000001108,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,5489611000001108
10219211000001100,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,10219211000001100
10531011000001108,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,10531011000001108
19570811000001108,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,19570811000001108
30347811000001104,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,30347811000001104
34752411000001104,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,34752411000001104
36626911000001104,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,36626911000001104
37830211000001104,CO-AMOXICLAV 1000MG/200MG POWDER FOR SOLUTION FOR INJECTION VIALS,37830211000001104
7322211000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,7322211000001104
7320111000001106,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,7320111000001106
13613111000001106,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,13613111000001106
22008011000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,22008011000001104
23939811000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,23939811000001104
24026411000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,24026411000001104
24520711000001100,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,24520711000001100
28123611000001108,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,28123611000001108
29794511000001108,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,29794511000001108
31989511000001108,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,31989511000001108
38848811000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION,38848811000001104
36565811000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,36565811000001104
829311000001103,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,829311000001103
894611000001101,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,894611000001101
575411000001109,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,575411000001109
276811000001106,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,276811000001106
193411000001109,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,193411000001109
370711000001105,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,370711000001105
4817111000001106,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,4817111000001106
6032711000001109,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,6032711000001109
9787711000001108,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,9787711000001108
15515811000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,15515811000001104
17885411000001100,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,17885411000001100
22007211000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,22007211000001104
22602311000001108,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,22602311000001108
38850811000001104,CO-AMOXICLAV 125MG/31MG/5ML ORAL SUSPENSION SUGAR FREE,38850811000001104
39021311000001112,CO-AMOXICLAV 250MG/125MG DISPERSIBLE TABLETS SUGAR FREE,39021311000001112
39732111000001104,CO-AMOXICLAV 250MG/125MG TABLETS,39732111000001104
38111000001106,CO-AMOXICLAV 250MG/125MG TABLETS,38111000001106
382811000001107,CO-AMOXICLAV 250MG/125MG TABLETS,382811000001107
771411000001107,CO-AMOXICLAV 250MG/125MG TABLETS,771411000001107
441311000001108,CO-AMOXICLAV 250MG/125MG TABLETS,441311000001108
760411000001105,CO-AMOXICLAV 250MG/125MG TABLETS,760411000001105
12511000001105,CO-AMOXICLAV 250MG/125MG TABLETS,12511000001105
882211000001108,CO-AMOXICLAV 250MG/125MG TABLETS,882211000001108
91211000001101,CO-AMOXICLAV 250MG/125MG TABLETS,91211000001101
380711000001103,CO-AMOXICLAV 250MG/125MG TABLETS,380711000001103
101911000001100,CO-AMOXICLAV 250MG/125MG TABLETS,101911000001100
9786711000001108,CO-AMOXICLAV 250MG/125MG TABLETS,9786711000001108
10397411000001104,CO-AMOXICLAV 250MG/125MG TABLETS,10397411000001104
17885811000001104,CO-AMOXICLAV 250MG/125MG TABLETS,17885811000001104
19833711000001108,CO-AMOXICLAV 250MG/125MG TABLETS,19833711000001108
22009111000001104,CO-AMOXICLAV 250MG/125MG TABLETS,22009111000001104
23827411000001108,CO-AMOXICLAV 250MG/125MG TABLETS,23827411000001108
29794911000001104,CO-AMOXICLAV 250MG/125MG TABLETS,29794911000001104
30016311000001104,CO-AMOXICLAV 250MG/125MG TABLETS,30016311000001104
32397711000001104,CO-AMOXICLAV 250MG/125MG TABLETS,32397711000001104
34962611000001108,CO-AMOXICLAV 250MG/125MG TABLETS,34962611000001108
35563511000001104,CO-AMOXICLAV 250MG/125MG TABLETS,35563511000001104
35907111000001108,CO-AMOXICLAV 250MG/125MG TABLETS,35907111000001108
36868011000001104,CO-AMOXICLAV 250MG/125MG TABLETS,36868011000001104
38848311000001104,CO-AMOXICLAV 250MG/125MG TABLETS,38848311000001104
7322311000001107,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,7322311000001107
7320411000001101,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,7320411000001101
11528611000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,11528611000001104
22008411000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,22008411000001108
23940311000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,23940311000001108
24026611000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,24026611000001108
24520911000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,24520911000001104
28123911000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,28123911000001104
29794711000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,29794711000001104
31989811000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,31989811000001108
38849111000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION,38849111000001104
37083611000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,37083611000001104
732211000001103,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,732211000001103
931011000001106,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,931011000001106
353811000001107,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,353811000001107
526211000001103,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,526211000001103
22211000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,22211000001104
394111000001107,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,394111000001107
3964011000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,3964011000001108
4817311000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,4817311000001108
6034811000001107,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,6034811000001107
9787911000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,9787911000001108
15516011000001100,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,15516011000001100
17885611000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,17885611000001104
22007711000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,22007711000001104
22602511000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,22602511000001104
30016111000001108,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,30016111000001108
36492911000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,36492911000001104
38848111000001104,CO-AMOXICLAV 250MG/62MG/5ML ORAL SUSPENSION SUGAR FREE,38848111000001104
37083711000001104,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,37083711000001104
11252711000001104,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,11252711000001104
15077811000001102,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,15077811000001102
19728111000001104,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,19728111000001104
19876911000001100,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,19876911000001100
22036711000001104,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,22036711000001104
23651411000001108,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,23651411000001108
30043911000001108,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,30043911000001108
32399111000001104,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,32399111000001104
32403711000001100,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,32403711000001100
38850411000001104,CO-AMOXICLAV 400MG/57MG/5ML ORAL SUSPENSION SUGAR FREE,38850411000001104
323567000,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,323567000
5488611000001104,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,5488611000001104
10219611000001104,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,10219611000001104
10530611000001104,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,10530611000001104
18757611000001104,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,18757611000001104
34752211000001108,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,34752211000001108
36626111000001104,CO-AMOXICLAV 500MG/100MG POWDER FOR SOLUTION FOR INJECTION VIALS,36626111000001104
39732211000001104,CO-AMOXICLAV 500MG/125MG TABLETS,39732211000001104
290311000001105,CO-AMOXICLAV 500MG/125MG TABLETS,290311000001105
934111000001105,CO-AMOXICLAV 500MG/125MG TABLETS,934111000001105
351311000001104,CO-AMOXICLAV 500MG/125MG TABLETS,351311000001104
785111000001106,CO-AMOXICLAV 500MG/125MG TABLETS,785111000001106
628011000001104,CO-AMOXICLAV 500MG/125MG TABLETS,628011000001104
680711000001105,CO-AMOXICLAV 500MG/125MG TABLETS,680711000001105
3964511000001100,CO-AMOXICLAV 500MG/125MG TABLETS,3964511000001100
5629811000001102,CO-AMOXICLAV 500MG/125MG TABLETS,5629811000001102
6036511000001103,CO-AMOXICLAV 500MG/125MG TABLETS,6036511000001103
10397711000001104,CO-AMOXICLAV 500MG/125MG TABLETS,10397711000001104
17668811000001104,CO-AMOXICLAV 500MG/125MG TABLETS,17668811000001104
17886011000001100,CO-AMOXICLAV 500MG/125MG TABLETS,17886011000001100
19199611000001104,CO-AMOXICLAV 500MG/125MG TABLETS,19199611000001104
19728511000001108,CO-AMOXICLAV 500MG/125MG TABLETS,19728511000001108
19833911000001108,CO-AMOXICLAV 500MG/125MG TABLETS,19833911000001108
22009611000001104,CO-AMOXICLAV 500MG/125MG TABLETS,22009611000001104
23828211000001108,CO-AMOXICLAV 500MG/125MG TABLETS,23828211000001108
27959011000001104,CO-AMOXICLAV 500MG/125MG TABLETS,27959011000001104
29795111000001100,CO-AMOXICLAV 500MG/125MG TABLETS,29795111000001100
32399711000001108,CO-AMOXICLAV 500MG/125MG TABLETS,32399711000001108
34679211000001108,CO-AMOXICLAV 500MG/125MG TABLETS,34679211000001108
34962811000001108,CO-AMOXICLAV 500MG/125MG TABLETS,34962811000001108
35563911000001104,CO-AMOXICLAV 500MG/125MG TABLETS,35563911000001104
35907311000001104,CO-AMOXICLAV 500MG/125MG TABLETS,35907311000001104
36695911000001104,CO-AMOXICLAV 500MG/125MG TABLETS,36695911000001104
36870911000001104,CO-AMOXICLAV 500MG/125MG TABLETS,36870911000001104
38848511000001104,CO-AMOXICLAV 500MG/125MG TABLETS,38848511000001104
39732511000001104,CO-AMOXICLAV 875MG/125MG TABLETS,39732511000001104
27959911000001108,CO-AMOXICLAV 875MG/125MG TABLETS,27959911000001108
28039411000001100,CO-AMOXICLAV 875MG/125MG TABLETS,28039411000001100
28873411000001104,CO-AMOXICLAV 875MG/125MG TABLETS,28873411000001104
29795311000001104,CO-AMOXICLAV 875MG/125MG TABLETS,29795311000001104
30016511000001100,CO-AMOXICLAV 875MG/125MG TABLETS,30016511000001100
32400011000001108,CO-AMOXICLAV 875MG/125MG TABLETS,32400011000001108
39732111000001101,Co-amoxiclav 250mg/125mg tablets,39732111000001101
19833711000001107,Co-amoxiclav 250mg/125mg tablets,19833711000001107
9786711000001109,Co-amoxiclav 250mg/125mg tablets,9786711000001109
34962611000001109,Co-amoxiclav 250mg/125mg tablets,34962611000001109
35907111000001109,Co-amoxiclav 250mg/125mg tablets,35907111000001109
30016311000001106,Co-amoxiclav 250mg/125mg tablets,30016311000001106
38848311000001101,Co-amoxiclav 250mg/125mg tablets,38848311000001101
35563511000001103,Co-amoxiclav 250mg/125mg tablets,35563511000001103
29794911000001102,Co-amoxiclav 250mg/125mg tablets,29794911000001102
36868011000001101,Co-amoxiclav 250mg/125mg tablets,36868011000001101
22009111000001105,Co-amoxiclav 250mg/125mg tablets,22009111000001105
39021311000001109,Co-amoxiclav 250mg/125mg dispersible tablets sugar free,39021311000001109
9787711000001107,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,9787711000001107
38850811000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,38850811000001105
17885411000001101,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,17885411000001101
22007211000001105,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free,22007211000001105
18757611000001105,Co-amoxiclav 500mg/100mg powder for solution for injection vials,18757611000001105
